date,A,B,C,D,E,F,G,H,J,K,L,M,N,O,P,Q,R,S,T,Power
12/28/23 00:00,1620.729,6.6258,449.0964,1.134,127.17,13.2678,10.4166,2.8512,6.4962,10.4166,2031.4638,4.0176,7.7922,442.098,0,0,0,0,0,24.138
12/29/23 00:00,1620.972,6.723,449.1612,1.0044,125.874,13.3164,10.3518,2.9646,6.4476,10.3518,2031.3504,2.2356,4.6656,430.596,0,0,0,0,0,23.895
12/30/23 00:00,1621.0854,6.7068,449.145,0.729,124.416,13.3164,10.2222,3.0942,6.3666,10.2222,2031.642,2.5596,4.6008,382.644,0,0,0,0,0,23.6682
12/31/23 00:00,1621.2636,6.885,449.307,0.1944,120.528,13.4136,9.9792,3.4344,6.2208,9.9792,2031.1884,3.888,6.6906,426.546,0,0,0,0,0,23.5224
1/1/24 00:00,1621.6362,7.1604,449.55,0,118.098,13.5756,9.8982,3.6774,6.156,9.882,2030.4756,3.5154,6.237,439.182,0,0,0,0,0,23.409
1/2/24 00:00,1621.8306,7.2576,449.631,0.1782,118.584,13.6242,9.9792,3.645,6.2208,9.963,2030.2488,2.7864,6.1722,442.584,0,0,0,0,0,23.3442
1/3/24 00:00,1622.0898,7.1766,449.5338,0.4536,120.366,13.5918,10.0926,3.4992,6.2856,10.0764,2030.8482,3.6936,9.0882,451.17,0,0,0,0,0,23.2956
1/4/24 00:00,1622.349,7.0632,449.4042,0.4374,120.852,13.527,10.0926,3.4344,6.2856,10.0764,2031.6582,3.0294,6.561,416.016,0,0,0,0,0,23.2956
1/5/24 00:00,1622.4948,7.0146,449.3394,0.5832,121.986,13.4946,10.1574,3.3372,6.318,10.1412,2032.0794,2.6406,5.5242,446.796,0,0,0,0,0,23.2632
1/6/24 00:00,1622.5596,6.9174,449.226,0.6966,123.12,13.4298,10.206,3.2238,6.3504,10.1898,2032.5654,2.0088,5.0544,417.312,0,0,0,0,0,23.247
1/7/24 00:00,1622.7216,6.9174,449.226,0.6966,123.12,13.4298,10.206,3.2238,6.3504,10.1898,2032.7598,2.3976,8.1162,439.992,0,0,0,0,0,23.2632
1/8/24 00:00,1623.0456,6.966,449.2584,0.3726,121.014,13.4622,10.0602,3.402,6.2532,10.044,2032.9866,2.9808,7.0146,498.636,0,0,0,0,0,23.2956
1/9/24 00:00,1623.1914,6.966,449.226,0.2106,120.204,13.4622,9.9954,3.4668,6.2208,9.963,2033.2296,2.9484,6.7878,447.282,0,0,0,0,0,23.328
1/10/24 00:00,1623.402,6.885,449.145,0.2592,120.852,13.4136,10.0116,3.402,6.2208,9.9954,2033.8452,2.835,5.1192,464.616,0,0,0,0,0,23.328
1/11/24 00:00,1623.5802,6.8202,449.0478,0.2268,121.014,13.3812,9.9954,3.3858,6.2208,9.9792,2034.3798,1.8954,5.2488,468.018,0,0,0,0,0,23.328
1/12/24 00:00,1623.807,6.8688,449.0802,0.1782,120.528,13.4136,9.9792,3.4344,6.2046,9.9468,2034.4608,1.782,6.8202,463.158,0,0,0,0,0,23.328
1/13/24 00:00,1624.1148,6.7554,448.9506,0.3726,122.148,13.3488,10.0602,3.2886,6.2532,10.044,2035.2708,1.4742,4.7304,492.966,0,48.6,0,0,0,23.3604
1/14/24 00:00,1624.374,6.6096,448.7886,0.81,125.388,13.2516,10.2546,2.997,6.3828,10.2384,2036.1942,1.3446,5.7186,367.416,0,259.2,0,0,0,23.4738
1/15/24 00:00,1624.455,6.2694,448.4484,1.134,129.114,13.0734,10.4166,2.6568,6.48,10.3842,2037.7494,1.8144,4.536,472.554,0,0,0,0,0,23.4738
1/16/24 00:00,1624.5522,5.7996,447.9624,1.2636,132.516,12.798,10.4652,2.3328,6.5124,10.4328,2040.0012,2.1222,5.9778,462.024,0,0,0,0,0,23.4738
1/17/24 00:00,1624.6818,5.6538,447.8004,1.296,133.65,12.717,10.4814,2.2194,6.5286,10.4652,2040.8436,1.458,2.916,435.294,0,0,0,0,0,23.409
1/18/24 00:00,1624.7952,5.5404,447.687,1.3284,134.46,12.6522,10.4976,2.1546,6.5286,10.4814,2041.4592,1.2636,2.8512,374.22,0,113.4,0,0,0,23.328
1/19/24 00:00,1624.8924,5.4918,447.6222,1.5066,135.756,12.636,10.5786,2.0412,6.5772,10.5462,2041.767,2.4948,4.2768,417.15,0,64.8,0,0,0,23.328
1/20/24 00:00,1625.0868,5.4108,447.525,1.539,136.566,12.5712,10.611,1.9764,6.5934,10.5786,2042.3988,2.8836,5.589,425.574,0,0,0,0,0,23.2956
1/21/24 00:00,1625.2974,5.4756,447.5736,1.5066,135.918,12.6198,10.5948,2.025,6.5772,10.5462,2042.3502,3.2562,9.6714,431.082,0,0,0,0,0,23.2632
1/22/24 00:00,1625.2974,5.3136,447.4278,1.5066,136.89,12.5388,10.5948,1.944,6.5772,10.5462,2043.0792,2.5434,5.3784,416.016,0,129.6,0,0,0,23.2632
1/23/24 00:00,1625.4108,5.184,447.282,1.7496,139.158,12.4578,10.7082,1.7496,6.6582,10.6596,2043.7596,2.0574,3.6288,422.982,0.162,129.6,0,0,0,23.1822
1/24/24 00:00,1625.3784,5.0868,447.1848,1.8144,140.13,12.4092,10.7244,1.6686,6.6744,10.692,2044.1646,2.6892,4.3416,415.044,0,0,0,0,0,23.0688
1/25/24 00:00,1625.4594,5.0544,447.1362,1.7496,139.968,12.393,10.7082,1.6848,6.6582,10.6596,2044.4238,2.835,4.0176,414.234,0,0,0,0,0,22.9716
1/26/24 00:00,1625.6214,5.0706,447.1362,1.701,139.644,12.393,10.6758,1.7172,6.642,10.6434,2044.602,2.9646,4.212,414.072,0,0,0,0,0,22.8906
1/27/24 00:00,1625.67,5.184,447.2496,1.62,138.348,12.4578,10.6434,1.8144,6.6096,10.5948,2044.1484,3.7098,5.6538,413.586,0,0,0,0,0,22.8096
1/28/24 00:00,1625.6376,5.346,447.4278,1.4904,136.566,12.5388,10.5786,1.9764,6.5772,10.5462,2043.387,3.9042,5.184,414.558,0,0,0,0,0,22.761
1/29/24 00:00,1625.6862,5.3946,447.4764,1.296,135.108,12.5712,10.4814,2.0898,6.5124,10.449,2043.2574,3.483,5.1192,418.122,0,0,0,0,0,22.7124
1/30/24 00:00,1625.7996,5.4756,447.5412,0.9882,132.84,12.6198,10.3518,2.268,6.4314,10.3032,2043.1116,3.5964,7.857,424.44,0,0,0,0,0,22.6476
1/31/24 00:00,1625.994,5.6862,447.7356,0.7776,130.41,12.7332,10.2546,2.4786,6.3666,10.206,2042.4636,3.5154,7.1442,411.318,0,0,0,0,0,22.5828
2/1/24 00:00,1626.2532,5.8968,447.9138,0.6156,128.304,12.8466,10.1736,2.673,6.318,10.1412,2041.8642,3.4992,6.8202,415.854,0,0,0,0,0,22.5018
2/2/24 00:00,1626.4962,6.0588,448.0596,0.5832,127.17,12.9438,10.1574,2.7864,6.3018,10.1088,2041.4592,3.4344,6.6258,423.792,0,0,0,0,0,22.437
2/3/24 00:00,1626.8526,6.0588,448.0272,0.6156,127.332,12.9438,10.1736,2.7702,6.318,10.125,2041.9128,2.3976,4.9896,414.72,0,0,0,0,0,22.3884
2/4/24 00:00,1627.2576,6.0912,448.0434,0.6156,127.17,12.96,10.1736,2.7864,6.318,10.125,2042.2044,2.4948,5.913,461.052,0,0,0,0,0,22.3884
2/5/24 00:00,1627.5006,6.0588,447.9948,0.5994,127.17,12.9438,10.1574,2.7864,6.3018,10.1088,2042.6742,2.2032,5.3136,435.618,0,0,0,0,0,22.437
2/6/24 00:00,1627.7598,6.156,448.0596,0.486,126.036,12.9924,10.1088,2.8836,6.2694,10.0602,2042.5932,2.025,4.7304,445.338,0,0,0,0,0,22.4856
2/7/24 00:00,1627.8894,6.1398,448.0434,0.324,125.226,12.9924,10.044,2.9484,6.237,9.9954,2042.8524,2.1222,5.0544,432.054,0,0,0,0,0,22.5504
2/8/24 00:00,1628.019,6.1398,448.0272,0.1944,124.578,12.9924,9.9792,2.997,6.1884,9.9306,2043.0792,2.0574,4.4064,418.446,0,0,0,0,0,22.599
2/9/24 00:00,1628.1648,6.0588,447.93,0.1296,124.578,12.9438,9.9468,2.997,6.1722,9.8982,2043.6462,1.296,3.0456,428.976,0,0,0,0,0,22.68
2/10/24 00:00,1628.2782,6.0588,447.9138,0.0972,124.416,12.9438,9.9306,2.997,6.156,9.882,2043.8082,1.2636,3.4992,438.696,0,0,0,0,0,22.761
2/11/24 00:00,1628.2458,6.0264,447.8976,-0.0162,123.93,12.9276,9.882,3.0294,6.1236,9.8334,2043.9216,1.6362,3.3048,445.824,0,0,0,0,0,22.8906
2/12/24 00:00,1628.262,5.9616,447.8328,-0.162,123.444,12.8952,9.8172,3.0618,6.0912,9.7686,2044.2456,1.8954,2.916,414.396,0,0,0,0,0,23.0202
2/13/24 00:00,1628.3106,5.832,447.687,-0.3888,122.958,12.8142,9.72,3.0942,6.0264,9.6714,2044.9422,1.9926,3.888,409.86,0,0,0,0,0,23.1336
2/14/24 00:00,1628.3268,5.6214,447.4764,-0.648,122.634,12.7008,9.6066,3.078,5.9616,9.558,2045.9952,2.5596,5.2488,415.53,0,0,0,0,0,23.2308
2/15/24 00:00,1628.3106,5.346,447.2172,-0.8424,122.958,12.555,9.5256,3.0294,5.913,9.477,2047.2426,1.8144,3.4344,405.648,0,0,0,2.4948,4.0662,23.2794
2/16/24 00:00,1628.262,5.1192,446.9904,-0.8748,124.092,12.4254,9.5094,2.8998,5.8968,9.4608,2048.247,2.268,3.24,410.022,0,0,0,6.885,11.259,23.247
2/17/24 00:00,1628.4078,4.9896,446.8446,-0.972,124.254,12.3444,9.477,2.8836,5.8806,9.4284,2049.0408,2.5596,3.7584,405.162,0,0,3.2562,17.5122,25.6446,23.1822
2/18/24 00:00,1628.5212,4.9734,446.8122,-1.0692,123.768,12.3444,9.4284,2.916,5.8482,9.3798,2049.3,3.1428,4.0824,399.978,0,0,10.7568,32.8374,42.2172,23.085
2/19/24 00:00,1628.667,5.1192,446.958,-1.2798,121.824,12.4254,9.3474,3.078,5.7996,9.2988,2048.8302,2.7378,3.7908,400.626,0,0,21.1896,49.41,59.1138,22.9554
2/20/24 00:00,1628.8776,5.2812,447.1038,-1.2636,121.014,12.5064,9.3474,3.159,5.7996,9.2988,2048.3442,2.6082,3.24,402.408,0,0,30.9582,67.2462,75.0546,22.8582
2/21/24 00:00,1629.234,5.5242,447.3306,-1.1178,120.528,12.6522,9.4122,3.24,5.832,9.3636,2047.6314,3.2076,5.0544,408.402,0,0,38.7828,81.3078,91.6272,22.7934
2/22/24 00:00,1629.2988,5.7186,447.5088,-0.9558,120.366,12.7494,9.477,3.2724,5.8806,9.4284,2046.789,2.511,3.6288,413.262,0,0,47.2716,100.3914,120.3984,22.7934
2/23/24 00:00,1629.5418,5.913,447.6708,-0.8748,119.88,12.8628,9.5094,3.3372,5.8968,9.4608,2046.2382,2.4786,3.888,407.916,0,0,56.0682,119.475,132.921,22.8096
2/24/24 00:00,1629.8496,6.0102,447.7518,-0.7614,119.88,12.9114,9.558,3.3534,5.9292,9.4932,2046.141,1.701,3.4992,402.408,0,0,63.5688,139.7898,176.0778,22.8744
2/25/24 00:00,1629.8334,5.994,447.7356,-0.6642,120.528,12.9114,9.6066,3.3048,5.9454,9.5418,2046.1734,1.4094,2.0736,373.734,0,0,86.3784,192.3426,211.1022,22.9716
2/26/24 00:00,1630.0278,5.9616,447.687,-0.486,121.662,12.879,9.6714,3.2076,5.994,9.6228,2046.546,1.782,3.6288,394.632,0,0,114.7284,244.2474,338.6934,23.1012
2/27/24 00:00,1630.0116,6.2046,447.93,-0.324,121.338,13.0248,9.7524,3.2724,6.0426,9.6876,2045.412,1.1016,1.7496,340.2,0,0,122.229,262.0836,439.7166,23.247
2/28/24 00:00,1630.3356,6.3504,448.0596,-0.2592,120.852,13.1058,9.7848,3.3372,6.0588,9.72,2045.088,1.2474,2.7216,336.312,0,0,138.8502,296.4762,366.2172,23.4252
2/29/24 00:00,1630.449,6.48,448.173,-0.081,121.176,13.1868,9.8658,3.321,6.1074,9.801,2044.6344,1.377,3.9852,384.75,0,0,128.4336,277.0848,323.3682,23.6196
3/1/24 00:00,1630.4976,6.4638,448.1568,-0.0324,121.5,13.1706,9.882,3.2886,6.1236,9.8172,2044.764,2.0898,3.726,367.416,0,0,176.337,369.036,688.9698,23.8788
3/2/24 00:00,1630.7568,6.5286,448.2054,-0.1458,120.528,13.203,9.8334,3.3858,6.0912,9.7686,2044.7964,2.8512,5.7186,381.348,0,0,251.3106,501.3252,812.187,24.1218
3/3/24 00:00,1631.0646,7.0308,448.6752,0.1782,119.718,13.4946,9.9792,3.5154,6.1722,9.9144,2042.8524,1.8792,3.4992,324.162,0,0,183.1896,375.2892,489.1266,24.3486
3/4/24 00:00,1631.3562,7.3548,448.9668,0.2754,118.584,13.689,10.0278,3.6612,6.2046,9.9468,2041.7184,1.0854,2.916,390.258,0,0,305.4186,596.079,963.8676,24.624
3/5/24 00:00,1631.6802,7.8732,449.469,-0.081,114.048,13.9968,9.8496,4.1472,6.1074,9.7848,2039.8716,1.1988,2.9808,480.816,0,0,166.2444,354.0186,764.6562,24.948
3/6/24 00:00,1631.1132,7.8246,449.4528,-0.9234,110.0304,13.9644,9.4932,4.4874,5.8806,9.4284,2039.5314,1.7496,3.4992,411.966,0,0,333.1206,655.1928,897.561,25.3206
3/7/24 00:00,1630.7568,7.9056,449.5662,-0.8424,110.0466,14.0292,9.5256,4.5036,5.8968,9.4608,2038.689,2.7378,4.0176,339.876,0,0,400.9176,790.3008,1108.6632,25.7094
3/8/24 00:00,1630.7406,8.1162,449.793,-1.0368,108.0702,14.1588,9.4446,4.7142,5.8482,9.3798,2037.7332,3.8556,6.8202,390.744,0,0,301.5144,605.4588,1076.1498,26.0658
3/9/24 00:00,1630.9026,8.1,449.7606,-1.1502,107.5842,14.1426,9.396,4.7466,5.8158,9.3312,2038.041,2.8188,5.3136,387.99,0,0,308.6748,615.4704,1031.1138,26.4222
3/10/24 00:00,1630.935,8.2296,449.8902,-0.9396,108.0216,14.2236,9.477,4.7466,5.8644,9.4284,2037.4578,2.5272,6.0426,488.592,0,0,242.19,485.0604,980.1324,26.73
3/11/24 00:00,1630.8216,7.9542,449.6148,-1.134,108.3132,14.0616,9.396,4.6656,5.8158,9.3312,2038.5918,2.835,5.1192,428.328,0,0,162.324,351.8316,666.4518,26.973
3/12/24 00:00,1630.4004,7.6788,449.388,-2.0898,104.9922,13.8834,9.0072,4.8924,5.5728,8.9424,2039.499,3.3048,6.3666,400.14,0,0,255.879,530.4042,980.1324,27.1512
3/13/24 00:00,1630.0764,8.1648,449.874,-2.0574,102.9672,14.175,9.0072,5.1678,5.589,8.9586,2036.9232,2.6244,6.6582,413.424,0,0,373.2156,750.8862,996.0732,27.2322
3/14/24 00:00,1629.7686,8.91,450.6516,-1.7496,101.2014,14.6448,9.153,5.4918,5.67,9.0882,2033.1324,3.24,7.2738,391.392,0,0,299.5542,615.1626,996.0732,27.2646
3/15/24 00:00,1629.5742,8.1972,449.955,-2.025,102.951,14.2074,9.0234,5.184,5.589,8.9748,2036.097,3.8718,5.7186,381.024,0,0,253.5948,536.9814,1052.0604,27.3294
3/16/24 00:00,1629.234,8.586,450.3762,-1.6362,103.0968,14.4342,9.1854,5.2488,5.7024,9.1368,2033.8776,3.7422,5.7186,388.638,0,0,498.393,968.5656,1041.4332,27.4428
3/17/24 00:00,1629.0234,9.2178,451.008,-2.2842,97.4592,14.8392,8.9262,5.913,5.5242,8.8776,2030.913,6.4638,8.6346,344.088,0,0,453.4056,891,902.8908,27.5562
3/18/24 00:00,1628.8938,8.8452,450.6678,-2.2194,99.2574,14.6124,8.9424,5.6538,5.5404,8.8938,2032.371,5.589,8.8938,326.592,0,0,413.3106,817.5006,884.7468,27.7344
3/19/24 00:00,1628.7156,9.2016,451.0242,-1.7658,99.8244,14.823,9.1368,5.6862,5.67,9.0882,2030.4756,4.8438,7.4682,326.754,0,0,350.73,707.4216,787.7898,27.945
3/20/24 00:00,1628.4402,9.4446,451.2834,-1.5714,99.6948,14.985,9.2178,5.7672,5.7186,9.1692,2029.0176,6.3828,11.2266,345.06,0,0,366.0552,726.1812,775.5912,28.1718
3/21/24 00:00,1628.262,9.0558,450.9108,-2.0736,99.0468,14.7258,9.0072,5.7186,5.589,8.9586,2030.6538,7.7922,11.2266,324.324,0,0,341.2692,677.079,724.626,28.3986
3/22/24 00:00,1628.0676,8.8776,450.765,-2.106,99.6786,14.6286,8.991,5.6214,5.5728,8.9586,2031.1884,5.589,8.8938,337.77,0,0,290.7576,587.9466,645.813,28.5768
3/23/24 00:00,1627.8894,8.7804,450.6678,-2.0898,100.0998,14.5638,8.991,5.5566,5.589,8.9586,2031.399,6.2694,8.9586,315.414,0,0,304.7706,607.0302,676.7712,28.674
3/24/24 00:00,1627.9542,8.7642,450.6516,-2.1384,100.0188,14.5476,8.9748,5.5728,5.5728,8.9424,2031.5934,6.8364,9.9954,338.256,0,0,316.1754,621.4158,669.5784,28.7388
3/25/24 00:00,1628.1486,8.7156,450.5868,-2.2194,99.8406,14.5152,8.9424,5.5728,5.5404,8.8938,2032.0794,7.2252,9.801,344.412,0,0,304.1226,592.9524,627.3612,28.7874
3/26/24 00:00,1628.0676,8.6994,450.5706,-2.2842,99.6138,14.5152,8.9262,5.589,5.5404,8.8776,2032.047,8.343,11.1618,333.72,0,0,281.9448,550.1196,598.59,28.7874
3/27/24 00:00,1628.0676,8.7156,450.5868,-2.187,100.035,14.5152,8.9586,5.5566,5.5566,8.9262,2031.966,7.0794,10.5786,324.162,0,0,265.9878,513.216,569.4948,28.7388
3/28/24 00:00,1628.0838,8.8776,450.765,-1.8792,100.6506,14.6286,9.0882,5.5404,5.6376,9.0396,2031.1398,6.318,8.4402,332.424,0,0,275.7564,518.2056,546.9768,28.6578
3/29/24 00:00,1627.7922,9.0558,450.9594,-1.9602,99.549,14.7258,9.0558,5.6862,5.6214,9.0072,2030.022,6.9984,9.9306,336.312,0,0,268.5798,488.4948,526.338,28.5606
3/30/24 00:00,1627.4358,8.8614,450.7812,-2.1222,99.711,14.6124,8.991,5.6214,5.5728,8.9424,2030.508,7.1118,11.9718,326.268,0,0,232.0812,411.2532,452.223,28.4958
3/31/24 00:00,1627.2576,8.667,450.6192,-2.1384,100.3752,14.499,8.9748,5.508,5.5728,8.9424,2031.1074,7.4682,10.4166,336.96,0,0,168.1884,306.7956,361.5354,28.4634
4/1/24 00:00,1627.1442,8.3592,450.3114,-1.9116,102.7728,14.3046,9.072,5.2326,5.6376,9.0396,2032.3224,7.0794,10.3842,326.592,0,0,119.6208,224.856,266.7654,28.3986
4/2/24 00:00,1626.9498,7.9218,449.8902,-1.8792,104.9436,14.0292,9.0882,4.941,5.6376,9.0558,2034.072,5.9454,7.6626,327.402,0,0,79.866,163.2474,200.7828,28.2528
4/3/24 00:00,1626.8526,7.4358,449.4042,-2.106,106.0452,13.7376,8.991,4.7466,5.589,8.9586,2036.2104,6.1236,8.991,318.654,0,0,46.6074,104.1498,126.6678,28.0098
4/4/24 00:00,1626.6906,7.0146,448.9992,-2.0898,108.1188,13.4946,9.0072,4.4874,5.589,8.9586,2037.8952,5.427,7.209,308.124,0,0,28.6902,68.1696,79.4286,27.702
4/5/24 00:00,1626.723,6.5772,448.5618,-2.1384,109.917,13.2354,8.9748,4.2606,5.5728,8.9424,2039.904,6.3342,8.3106,314.442,0,0,19.5534,45.9756,57.5424,27.3456
4/6/24 00:00,1626.5772,6.3666,448.3674,-2.1708,110.7918,13.122,8.9748,4.1472,5.5728,8.9424,2040.6978,6.0588,8.1162,316.386,0,0,6.5124,22.518,31.8978,26.9082
4/7/24 00:00,1626.5124,6.1398,448.1406,-2.187,111.7638,12.9924,8.9586,4.0338,5.5566,8.9262,2041.6536,5.7996,8.7966,313.47,0,0,0.972,9.3798,15.0174,26.4384
4/8/24 00:00,1626.5286,5.7996,447.8004,-2.2356,113.1894,12.798,8.9424,3.8556,5.5566,8.91,2043.2574,4.9896,7.6626,317.034,0,0,0,3.7584,5.0058,25.9524
4/9/24 00:00,1626.5448,5.4108,447.4116,-2.3328,114.696,12.5712,8.91,3.6774,5.5242,8.8614,2045.0718,4.8438,6.075,331.29,0,0,0,0,2.187,25.4664
4/10/24 00:00,1626.5772,5.1516,447.1524,-2.3976,115.668,12.4416,8.8776,3.564,5.508,8.8452,2046.303,4.8762,7.2738,336.96,0,0,0,0,0,25.0128
4/11/24 00:00,1626.4638,4.7304,446.7312,-2.43,117.612,12.2148,8.8614,3.3372,5.508,8.829,2048.1012,4.1148,5.184,326.43,0,0,0,0,0,24.6078
4/12/24 00:00,1626.4476,4.3578,446.3748,-2.511,119.07,12.0042,8.829,3.1752,5.4756,8.7966,2049.7698,3.807,5.1516,341.01,0,0,0,0,0,24.219
4/13/24 00:00,1626.4152,4.2768,446.2938,-2.5272,119.394,11.9718,8.829,3.1428,5.4756,8.7804,2050.0938,3.969,5.0544,351.378,0,0,0,0,0,23.8626
4/14/24 00:00,1626.4314,3.969,445.986,-2.5596,120.852,11.8098,8.8128,2.997,5.4756,8.7804,2051.5356,3.4992,4.6656,355.914,0,0,0,0,0,23.5548
4/15/24 00:00,1626.399,3.7746,445.7916,-2.6406,121.5,11.7126,8.7804,2.9322,5.4594,8.748,2052.3942,3.2562,4.1472,372.6,0,0,0,0,0,23.247
4/16/24 00:00,1626.5448,3.726,445.7268,-2.6892,121.5,11.6802,8.7642,2.916,5.4432,8.7318,2052.864,2.2194,2.916,363.042,0,0,0,0,0,22.9392
4/17/24 00:00,1626.5124,3.5154,445.5324,-2.7378,122.31,11.583,8.748,2.835,5.427,8.6994,2053.7226,2.8512,3.6288,356.076,0,0,0,0,0,22.6638
4/18/24 00:00,1626.399,3.1752,445.176,-2.7864,123.93,11.4048,8.7156,2.673,5.4108,8.6832,2055.2292,3.1752,3.9528,370.17,0,0,0,0,0,22.3884
4/19/24 00:00,1626.318,3.1428,445.176,-2.835,123.768,11.3886,8.6994,2.6892,5.3946,8.667,2055.213,3.24,3.8232,360.288,0,0,0,0,0,22.1454
4/20/24 00:00,1626.1722,2.9322,444.9654,-2.8836,124.74,11.2752,8.6832,2.592,5.3946,8.6508,2056.0716,3.888,4.6008,353.16,0,0,0,0,0,21.9186
4/21/24 00:00,1626.1884,2.997,445.0302,-2.8674,124.416,11.3076,8.6832,2.6244,5.3946,8.6508,2055.7638,3.2238,4.4064,348.624,0,0,0,0,0,21.708
4/22/24 00:00,1626.1074,3.0456,445.095,-2.8998,123.93,11.34,8.667,2.6568,5.3784,8.6346,2055.4398,2.6892,3.7584,321.246,0,0,0,0,0,21.4974
4/23/24 00:00,1626.0912,2.7054,444.7386,-2.8998,125.874,11.1618,8.667,2.4948,5.3784,8.6346,2057.0112,1.4742,2.4624,340.848,0,0,0,0,0,21.3354
4/24/24 00:00,1625.9454,2.4462,444.4956,-2.9646,127.008,11.0322,8.6508,2.3814,5.3784,8.6184,2058.0318,1.4742,2.6568,333.882,0,0,0,0,0,21.1896
4/25/24 00:00,1625.7996,2.3814,444.447,-2.8998,127.656,10.9998,8.667,2.3328,5.3784,8.6346,2058.1452,1.863,2.8512,325.782,0,0,0,0,0,21.0438
4/26/24 00:00,1625.7348,2.349,444.4308,-2.8998,127.818,10.9998,8.667,2.3166,5.3946,8.6508,2058.1614,1.8468,2.8512,363.852,0,0,0,0,0,20.9142
4/27/24 00:00,1625.8968,2.3976,444.4632,-2.9484,127.332,11.016,8.6508,2.3652,5.3784,8.6346,2058.1776,1.2636,2.1708,368.712,0,0,0,0,0,20.8008
4/28/24 00:00,1625.9292,2.4786,444.5442,-2.9646,126.684,11.0646,8.6508,2.4138,5.3622,8.6184,2057.8212,1.3608,2.2032,348.786,0,0,0,0,0,20.6712
4/29/24 00:00,1626.0264,2.43,444.4794,-3.078,126.36,11.0322,8.6022,2.43,5.346,8.5698,2058.2262,1.3608,2.3328,356.724,0,0,0,0,0,20.5578
4/30/24 00:00,1625.9616,2.268,444.3336,-3.1104,127.008,10.9512,8.586,2.3652,5.3298,8.5536,2058.858,1.296,2.3976,350.406,0,0,0,0,0,20.4768
5/1/24 00:00,1625.8968,2.1708,444.2202,-3.1428,127.494,10.9026,8.586,2.3166,5.3298,8.5536,2059.2954,1.6362,2.3976,343.926,0,0,0,0,0,20.3958
5/2/24 00:00,1625.5242,2.0898,444.1716,-3.1914,127.656,10.854,8.5536,2.3004,5.3136,8.5374,2059.2306,1.6848,2.6568,336.798,0,0,0,0,0,20.3148
5/3/24 00:00,1625.4432,2.0736,444.1554,-3.24,127.494,10.854,8.5374,2.3166,5.3136,8.5212,2059.1982,1.5714,2.3328,344.574,0,0,0,0,0,20.2338
5/4/24 00:00,1625.2326,2.187,444.285,-3.2886,126.522,10.9026,8.5212,2.3814,5.2974,8.4888,2058.4044,1.9602,2.4624,345.222,0,0,0,0,0,20.1528
5/5/24 00:00,1625.0544,2.1708,444.3012,-3.3534,126.198,10.9026,8.4888,2.4138,5.2812,8.4726,2058.2424,1.6686,2.7216,331.614,0,0,0,0,0,20.0718
5/6/24 00:00,1624.8924,1.8792,444.0096,-3.4182,127.494,10.7568,8.4726,2.3004,5.265,8.4402,2059.3926,1.9116,2.9484,314.604,0,0,0,0,0,19.9908
5/7/24 00:00,1624.7952,1.4094,443.556,-3.5154,129.6,10.5462,8.4402,2.106,5.2326,8.4078,2061.4662,2.4138,3.5316,307.8,0,0,0,0,0,19.8936
5/8/24 00:00,1624.5684,1.1664,443.3292,-3.4992,131.058,10.4328,8.4402,1.9926,5.2488,8.4078,2062.2762,2.3976,4.1472,334.53,0,0,0,0,0,19.7802
5/9/24 00:00,1624.3902,1.053,443.232,-3.5478,131.544,10.368,8.424,1.944,5.2326,8.3916,2062.6164,2.8998,5.0544,315.576,0,0,0,0,0,19.6506
5/10/24 00:00,1624.2606,0.972,443.1672,-3.5154,132.192,10.3356,8.4402,1.8954,5.2488,8.4078,2062.8108,2.754,4.1472,301.32,0,0,0,0,0,19.4886
5/11/24 00:00,1624.1958,0.972,443.1672,-3.5154,132.192,10.3356,8.4402,1.8954,5.2488,8.4078,2062.6974,2.511,3.9528,305.046,0,0,0,0,0,19.3428
5/12/24 00:00,1624.1472,0.972,443.1672,-3.5316,132.03,10.3356,8.424,1.9116,5.2326,8.4078,2062.665,2.3976,4.212,306.504,0,0,0,0,0,19.2132
5/13/24 00:00,1623.9366,0.972,443.1834,-3.5964,131.706,10.3356,8.4078,1.9278,5.2326,8.3916,2062.3896,3.0132,4.6008,309.582,0,0,0,0,0,19.0836
5/14/24 00:00,1623.7908,0.7776,442.989,-3.6288,132.678,10.2384,8.3916,1.8468,5.2164,8.3754,2063.1672,2.5758,4.05,320.76,0,0,0,0,0,18.9702
5/15/24 00:00,1623.7746,0.81,443.0376,-3.5964,132.678,10.2708,8.4078,1.863,5.2326,8.3916,2062.9566,2.6406,3.7908,332.1,0,0,0,0,0,18.8568
5/16/24 00:00,1623.8232,0.6318,442.8594,-3.6612,133.326,10.1736,8.3754,1.7982,5.2164,8.3592,2063.88,2.6082,4.2768,316.386,0,0,0,0,0,18.7596
5/17/24 00:00,1623.6936,0.5184,442.746,-3.645,134.136,10.125,8.3916,1.7496,5.2164,8.3592,2064.2364,2.8998,5.3946,318.654,0,0,0,0,0,18.6624
5/18/24 00:00,1623.5316,0.4374,442.6812,-3.6612,134.46,10.0926,8.3754,1.7172,5.2164,8.3592,2064.3984,1.9278,3.2724,344.088,0,0,0,0,0,18.5976
5/19/24 00:00,1623.159,0.1458,442.422,-3.7584,135.594,9.963,8.343,1.62,5.184,8.3268,2065.2732,2.7378,4.3416,303.912,0,0,0,0,0,18.549
